TIME,ID CON,ID MẸ,ID BỐ ,GT,GĐ,"SỐ LIỆU
BỐ","SỐ LIỆU
MẸ","SỐ LIỆU
CON"
47W,22222041001.0,22111511033.0,22111040023.0,1.0,1,4.3,6.0,
47W,22222051027.0,22111071012.0,22111050017.0,1.0,1,3.7,6.0,
47W,22222051068.0,22111311019.0,22111050017.0,1.0,1,3.7,5.0,
47W,22222051036.0,22111141050.0,22111050017.0,1.0,1,3.7,3.0,
47W,22222051062.0,22111261033.0,22111050017.0,1.0,1,3.7,4.0,
47W,22222051026.0,22111191004.0,22111050017.0,1.0,1,3.7,5.0,
47W,22222051049.0,22111191004.0,22111050017.0,1.0,1,3.7,5.0,
47W,22222051022.0,22111261033.0,22111050017.0,1.0,1,3.7,4.0,
47W,22222051023.0,22111191004.0,22111050017.0,1.0,1,3.7,5.0,
47W,22222051066.0,22111261033.0,22111050017.0,1.0,1,3.7,4.0,
47W,22222051067.0,22111371021.0,22111050017.0,1.0,1,3.7,1.0,
47W,22222051016.0,22111371021.0,22111050017.0,1.0,1,3.7,1.0,
47W,22222061037.0,22111071009.0,22111050039.0,1.0,1,3.7,5.0,
47W,22222061013.0,22111301043.0,22111050039.0,1.0,1,3.7,4.0,
47W,22222061052.0,22111301043.0,22111050039.0,1.0,1,3.7,4.0,
47W,22222061054.0,22111071009.0,22111050039.0,1.0,1,3.7,5.0,
47W,22222061017.0,22111441010.0,22111050039.0,1.0,1,3.7,5.0,
47W,22222061030.0,22111441010.0,22111050039.0,1.0,1,3.7,5.0,
47W,22222061045.0,22111511002.0,22111050039.0,1.0,1,3.7,1.0,
47W,22222071051.0,22111501077.0,22111050002.0,1.0,1,3.7,5.0,
47W,22222071010.0,22111501077.0,22111050002.0,1.0,1,3.7,5.0,
47W,22222071068.0,22111501077.0,22111050002.0,1.0,1,3.7,5.0,
47W,22222071003.0,22111071008.0,22111050002.0,1.0,1,3.7,7.0,
47W,22222071038.0,22111071008.0,22111050002.0,1.0,1,3.7,7.0,
47W,22222071049.0,22111071008.0,22111050002.0,1.0,1,3.7,7.0,
47W,22222071027.0,22111071008.0,22111050002.0,1.0,1,3.7,7.0,
47W,22222071047.0,22111071008.0,22111050002.0,1.0,1,3.7,7.0,
47W,22222071041.0,22111431096.0,22111050002.0,1.0,1,3.7,7.0,
47W,22222071046.0,22111431096.0,22111050002.0,1.0,1,3.7,7.0,
47W,22222071048.0,22111431096.0,22111050002.0,1.0,1,3.7,7.0,
47W,22222071020.0,22111101085.0,22111050002.0,1.0,1,3.7,2.0,
47W,22222071006.0,22111101085.0,22111050002.0,1.0,1,3.7,2.0,
47W,22222071043.0,22111101085.0,22111050002.0,1.0,1,3.7,2.0,
47W,22222071026.0,22111101085.0,22111050002.0,1.0,1,3.7,2.0,
47W,22222071053.0,22111101085.0,22111050002.0,1.0,1,3.7,2.0,
47W,22222071005.0,22111101085.0,22111050002.0,1.0,1,3.7,2.0,
47W,22222071008.0,22111101085.0,22111050002.0,1.0,1,3.7,2.0,
47W,22222071045.0,22111101085.0,22111050002.0,1.0,1,3.7,2.0,
47W,22222071018.0,22111101085.0,22111050002.0,1.0,1,3.7,2.0,
47W,22222071016.0,22111101085.0,22111050002.0,1.0,1,3.7,2.0,
47W,22222071050.0,22111101085.0,22111050002.0,1.0,1,3.7,2.0,
47W,22222071030.0,22111371004.0,22111050002.0,1.0,1,3.7,,
47W,22222071017.0,22111371004.0,22111050002.0,1.0,1,3.7,,
47W,22222081031.0,22111371002.0,22111070012.0,1.0,1,5.4,5.0,
47W,22222081052.0,22111371002.0,22111070012.0,1.0,1,5.4,5.0,
47W,22222081039.0,22111181057.0,22111070012.0,1.0,1,5.4,5.0,
47W,22222081019.0,22111181057.0,22111070012.0,1.0,1,5.4,5.0,
47W,22222081053.0,22111181057.0,22111070012.0,1.0,1,5.4,5.0,
47W,22222081028.0,22111181057.0,22111070012.0,1.0,1,5.4,5.0,
47W,22222081067.0,22111181057.0,22111070012.0,1.0,1,5.4,5.0,
47W,22222081037.0,22111181057.0,22111070012.0,1.0,1,5.4,5.0,
47W,22222081024.0,22111431090.0,22111070012.0,1.0,1,5.4,3.0,
47W,22222081036.0,22111431090.0,22111070012.0,1.0,1,5.4,3.0,
47W,22222081003.0,22111431090.0,22111070012.0,1.0,1,5.4,3.0,
47W,22222081034.0,22111431090.0,22111070012.0,1.0,1,5.4,3.0,
47W,22222081030.0,22111301020.0,22111070012.0,1.0,1,5.4,,
47W,22222081071.0,22111301020.0,22111070012.0,1.0,1,5.4,,
47W,22222081043.0,22111301020.0,22111070012.0,1.0,1,5.4,,
47W,22222081017.0,22111301020.0,22111070012.0,1.0,1,5.4,,
47W,22222081047.0,22111501063.0,22111070012.0,1.0,1,5.4,5.0,
47W,22222081050.0,22111501063.0,22111070012.0,1.0,1,5.4,5.0,
47W,22222091015.0,22111431089.0,22111070101.0,1.0,1,5.4,5.0,
47W,22222091029.0,22111431089.0,22111070101.0,1.0,1,5.4,5.0,
47W,22222091057.0,22111431089.0,22111070101.0,1.0,1,5.4,5.0,
47W,22222091047.0,22111431089.0,22111070101.0,1.0,1,5.4,5.0,
47W,22222091064.0,22111301018.0,22111070101.0,1.0,1,5.4,3.0,
47W,22222091038.0,22111301018.0,22111070101.0,1.0,1,5.4,3.0,
47W,22222091011.0,22111301018.0,22111070101.0,1.0,1,5.4,3.0,
47W,22222091054.0,22111301018.0,22111070101.0,1.0,1,5.4,3.0,
47W,22222091042.0,22111301018.0,22111070101.0,1.0,1,5.4,3.0,
47W,22222101073.0,22111301015.0,22111080028.0,1.0,1,4.0,1.0,
47W,22222101011.0,22111301015.0,22111080028.0,1.0,1,4.0,1.0,
47W,22222101016.0,22111141015.0,22111080028.0,1.0,1,4.0,,
47W,22222101064.0,22111141015.0,22111080028.0,1.0,1,4.0,,
47W,22222101045.0,22111141015.0,22111080028.0,1.0,1,4.0,,
47W,22222101056.0,22111181055.0,22111080028.0,1.0,1,4.0,1.0,
47W,22222101058.0,22111181055.0,22111080028.0,1.0,1,4.0,1.0,
47W,22222101017.0,22111181055.0,22111080028.0,1.0,1,4.0,1.0,
47W,22222111025.0,22111431026.0,22111080036.0,1.0,1,4.0,3.0,
47W,22222121028.0,22111061012.0,22111080079.0,1.0,1,4.0,6.0,
47W,22222121037.0,22111061012.0,22111080079.0,1.0,1,4.0,6.0,
47W,22222121048.0,22111061012.0,22111080079.0,1.0,1,4.0,6.0,
47W,22222121057.0,22111061012.0,22111080079.0,1.0,1,4.0,6.0,
47W,22222121041.0,22111061012.0,22111080079.0,1.0,1,4.0,6.0,
47W,22222121064.0,22111091066.0,22111080079.0,1.0,1,4.0,1.0,
47W,22222121042.0,22111091066.0,22111080079.0,1.0,1,4.0,1.0,
47W,22222121043.0,22111181049.0,22111080079.0,1.0,1,4.0,,
47W,22222121013.0,22111181049.0,22111080079.0,1.0,1,4.0,,
47W,22222121020.0,22111181049.0,22111080079.0,1.0,1,4.0,,
47W,22222121032.0,22111181049.0,22111080079.0,1.0,1,4.0,,
47W,22222121001.0,22111181049.0,22111080079.0,1.0,1,4.0,,
47W,22222131005.0,22111431019.0,22111080051.0,1.0,1,4.0,7.0,
47W,22222131044.0,22111431019.0,22111080051.0,1.0,1,4.0,7.0,
47W,22222131014.0,22111501039.0,22111080051.0,1.0,1,4.0,1.0,
47W,22222131020.0,22111501039.0,22111080051.0,1.0,1,4.0,1.0,
47W,22222141045.0,22111431018.0,22111090044.0,1.0,1,3.3,1.0,
47W,22222141031.0,22111431018.0,22111090044.0,1.0,1,3.3,1.0,
47W,22222141033.0,22111431018.0,22111090044.0,1.0,1,3.3,1.0,
47W,22222141016.0,22111431018.0,22111090044.0,1.0,1,3.3,1.0,
47W,22222141039.0,22111431018.0,22111090044.0,1.0,1,3.3,1.0,
47W,22222141048.0,22111131082.0,22111090044.0,1.0,1,3.3,,
47W,22222141009.0,22111131082.0,22111090044.0,1.0,1,3.3,,
47W,22222141061.0,22111051092.0,22111090044.0,1.0,1,3.3,3.0,
47W,22222141043.0,22111051092.0,22111090044.0,1.0,1,3.3,3.0,
47W,22222151012.0,22111181040.0,22111090021.0,1.0,1,3.3,4.0,
47W,22222151001.0,22111181040.0,22111090021.0,1.0,1,3.3,4.0,
47W,22222151011.0,22111181040.0,22111090021.0,1.0,1,3.3,4.0,
47W,22222151024.0,22111181040.0,22111090021.0,1.0,1,3.3,4.0,
47W,22222151037.0,22111181040.0,22111090021.0,1.0,1,3.3,4.0,
47W,22222151050.0,22111051085.0,22111090021.0,1.0,1,3.3,5.0,
47W,22222151027.0,22111501024.0,22111090021.0,1.0,1,3.3,6.0,
47W,22222151009.0,22111251002.0,22111090021.0,1.0,1,3.3,5.0,
47W,22222151025.0,22111251002.0,22111090021.0,1.0,1,3.3,5.0,
47W,22222151014.0,22111251002.0,22111090021.0,1.0,1,3.3,5.0,
47W,22222161026.0,22111091056.0,22111110056.0,1.0,1,4.3,4.0,
47W,22222161014.0,22111091056.0,22111110056.0,1.0,1,4.3,4.0,
47W,22222161016.0,22111091056.0,22111110056.0,1.0,1,4.3,4.0,
47W,22222161024.0,22111091056.0,22111110056.0,1.0,1,4.3,4.0,
47W,22222161007.0,22111091056.0,22111110056.0,1.0,1,4.3,4.0,
47W,22222161045.0,22111091056.0,22111110056.0,1.0,1,4.3,4.0,
47W,22222161043.0,22111091056.0,22111110056.0,1.0,1,4.3,4.0,
47W,22222161011.0,22111091056.0,22111110056.0,1.0,1,4.3,4.0,
47W,22222161051.0,22111091056.0,22111110056.0,1.0,1,4.3,4.0,
47W,22222161042.0,22111091056.0,22111110056.0,1.0,1,4.3,4.0,
47W,22222161004.0,22111291096.0,22111110056.0,1.0,1,4.3,3.0,
47W,22222161056.0,22111291096.0,22111110056.0,1.0,1,4.3,3.0,
47W,22222161002.0,22111291096.0,22111110056.0,1.0,1,4.3,3.0,
47W,22222161039.0,22111241036.0,22111110056.0,1.0,1,4.3,4.0,
47W,22222161037.0,22111241036.0,22111110056.0,1.0,1,4.3,4.0,
47W,22222171023.0,22111091055.0,22111110067.0,1.0,1,4.3,2.0,
47W,22222171013.0,22111091055.0,22111110067.0,1.0,1,4.3,2.0,
47W,22222171034.0,22111131062.0,22111110067.0,1.0,1,4.3,5.0,
47W,22222171047.0,22111421032.0,22111110067.0,1.0,1,4.3,5.0,
47W,22222171036.0,22111501008.0,22111110067.0,1.0,1,4.3,,
47W,22222171052.0,22111501008.0,22111110067.0,1.0,1,4.3,,
47W,22222171016.0,22111051076.0,22111110067.0,1.0,1,4.3,3.0,
47W,22222171017.0,22111051076.0,22111110067.0,1.0,1,4.3,3.0,
47W,22222181074.0,22111291092.0,22111120075.0,1.0,1,3.9,4.0,
47W,22222181041.0,22111051075.0,22111120075.0,1.0,1,3.9,4.0,
47W,22222181017.0,22111051075.0,22111120075.0,1.0,1,3.9,4.0,
47W,22222181043.0,22111051075.0,22111120075.0,1.0,1,3.9,4.0,
47W,22222181049.0,22111241004.0,22111120075.0,1.0,1,3.9,3.0,
47W,22222181022.0,22111241004.0,22111120075.0,1.0,1,3.9,3.0,
47W,22222181071.0,22111091049.0,22111120075.0,1.0,1,3.9,5.0,
47W,22222181030.0,22111421017.0,22111120075.0,1.0,1,3.9,4.0,
47W,22222181032.0,22111421017.0,22111120075.0,1.0,1,3.9,4.0,
47W,22222191013.0,22111051074.0,22111140065.0,1.0,1,4.1,4.0,
47W,22222191015.0,22111051074.0,22111140065.0,1.0,1,4.1,4.0,
47W,22222191042.0,22111491128.0,22111140065.0,1.0,1,4.1,4.0,
47W,22222191011.0,22111171069.0,22111140065.0,1.0,1,4.1,,
47W,22222191052.0,22111361011.0,22111140065.0,1.0,1,4.1,3.0,
47W,22222191005.0,22111491128.0,22111140065.0,1.0,1,4.1,4.0,
47W,22222191067.0,22111491128.0,22111140065.0,1.0,1,4.1,4.0,
47W,22222191023.0,22111231168.0,22111140065.0,1.0,1,4.1,3.0,
47W,22222191040.0,22111091030.0,22111140065.0,1.0,1,4.1,1.0,
47W,22222201041.0,22111131006.0,22111150005.0,1.0,1,4.2,5.0,
47W,22222201049.0,22111491117.0,22111150005.0,1.0,1,4.2,5.0,
47W,22222201026.0,22111491117.0,22111150005.0,1.0,1,4.2,5.0,
47W,22222201017.0,22111491117.0,22111150005.0,1.0,1,4.2,5.0,
47W,22222201047.0,22111491117.0,22111150005.0,1.0,1,4.2,5.0,
47W,22222201044.0,22111291072.0,22111150005.0,1.0,1,4.2,4.0,
47W,22222201013.0,22111291072.0,22111150005.0,1.0,1,4.2,4.0,
47W,22222201031.0,22111291072.0,22111150005.0,1.0,1,4.2,4.0,
47W,22222211060.0,22111351084.0,22111150078.0,1.0,1,4.2,3.0,
47W,22222211051.0,22111351084.0,22111150078.0,1.0,1,4.2,3.0,
47W,22222211029.0,22111351084.0,22111150078.0,1.0,1,4.2,3.0,
47W,22222211067.0,22111351084.0,22111150078.0,1.0,1,4.2,3.0,
47W,22222211022.0,22111351084.0,22111150078.0,1.0,1,4.2,3.0,
47W,22222211065.0,22111231128.0,22111150078.0,1.0,1,4.2,5.0,
47W,22222211012.0,22111231128.0,22111150078.0,1.0,1,4.2,5.0,
47W,22222211061.0,22111231128.0,22111150078.0,1.0,1,4.2,5.0,
47W,22222211042.0,22111491105.0,22111150078.0,1.0,1,4.2,5.0,
47W,22222211063.0,22111491105.0,22111150078.0,1.0,1,4.2,5.0,
47W,22222211020.0,22111171057.0,22111150078.0,1.0,1,4.2,6.0,
47W,22222211002.0,22111171057.0,22111150078.0,1.0,1,4.2,6.0,
47W,22222221005.0,22111081101.0,22111150104.0,1.0,1,4.2,,
47W,22222221043.0,22111081101.0,22111150104.0,1.0,1,4.2,,
47W,22222221020.0,22111081101.0,22111150104.0,1.0,1,4.2,,
47W,22222221034.0,22111081101.0,22111150104.0,1.0,1,4.2,,
47W,22222221055.0,22111231121.0,22111150104.0,1.0,1,4.2,1.0,
47W,22222221046.0,22111231121.0,22111150104.0,1.0,1,4.2,1.0,
47W,22222221002.0,22111231121.0,22111150104.0,1.0,1,4.2,1.0,
47W,22222221036.0,22111231121.0,22111150104.0,1.0,1,4.2,1.0,
47W,22222221073.0,22111231121.0,22111150104.0,1.0,1,4.2,1.0,
47W,22222231007.0,22111491086.0,22111160084.0,1.0,1,4.9,6.0,
47W,22222231028.0,22111351072.0,22111160084.0,1.0,1,4.9,6.0,
47W,22222231069.0,22111351072.0,22111160084.0,1.0,1,4.9,6.0,
47W,22222231019.0,22111351072.0,22111160084.0,1.0,1,4.9,6.0,
47W,22222231035.0,22111351072.0,22111160084.0,1.0,1,4.9,6.0,
47W,22222231064.0,22111351072.0,22111160084.0,1.0,1,4.9,6.0,
47W,22222231074.0,22111081100.0,22111160084.0,1.0,1,4.9,3.0,
47W,22222241008.0,22111491085.0,22111220063.0,1.0,1,5.8,5.0,
47W,22222241015.0,22111491085.0,22111220063.0,1.0,1,5.8,5.0,
47W,22222241056.0,22111051045.0,22111220063.0,1.0,1,5.8,3.0,
47W,22222241020.0,22111231108.0,22111220063.0,1.0,1,5.8,4.0,
47W,22222241040.0,22111231108.0,22111220063.0,1.0,1,5.8,4.0,
47W,22222241029.0,22111081094.0,22111220063.0,1.0,1,5.8,4.0,
47W,22222241050.0,22111081094.0,22111220063.0,1.0,1,5.8,4.0,
47W,22222241077.0,22111121084.0,22111220063.0,1.0,1,5.8,2.0,
47W,22222241073.0,22111121084.0,22111220063.0,1.0,1,5.8,2.0,
47W,22222241002.0,22111121084.0,22111220063.0,1.0,1,5.8,2.0,
47W,22222241071.0,22111121084.0,22111220063.0,1.0,1,5.8,2.0,
47W,22222241005.0,22111121084.0,22111220063.0,1.0,1,5.8,2.0,
47W,22222241053.0,22111121084.0,22111220063.0,1.0,1,5.8,2.0,
47W,22222251041.0,22111491081.0,22111220040.0,1.0,1,5.8,4.0,
47W,22222251056.0,22111491081.0,22111220040.0,1.0,1,5.8,4.0,
47W,22222251023.0,22111231106.0,22111220040.0,1.0,1,5.8,4.0,
47W,22222251024.0,22111231106.0,22111220040.0,1.0,1,5.8,4.0,
47W,22222251058.0,22111231106.0,22111220040.0,1.0,1,5.8,4.0,
47W,22222251037.0,22111081092.0,22111220040.0,1.0,1,5.8,6.0,
47W,22222251060.0,22111081092.0,22111220040.0,1.0,1,5.8,6.0,
47W,22222251015.0,22111081092.0,22111220040.0,1.0,1,5.8,6.0,
47W,22222251034.0,22111351052.0,22111220040.0,1.0,1,5.8,5.0,
47W,22222261052.0,22111081085.0,22111230040.0,1.0,1,3.2,5.0,
47W,22222261010.0,22111081085.0,22111230040.0,1.0,1,3.2,5.0,
47W,22222261054.0,22111081085.0,22111230040.0,1.0,1,3.2,5.0,
47W,22222261039.0,22111081085.0,22111230040.0,1.0,1,3.2,5.0,
47W,22222261014.0,22111081085.0,22111230040.0,1.0,1,3.2,5.0,
47W,22222261024.0,22111291032.0,22111230040.0,1.0,1,3.2,5.0,
47W,22222261034.0,22111291032.0,22111230040.0,1.0,1,3.2,5.0,
47W,22222261041.0,22111161125.0,22111230040.0,1.0,1,3.2,3.0,
47W,22222261042.0,22111161125.0,22111230040.0,1.0,1,3.2,3.0,
47W,22222261030.0,22111161125.0,22111230040.0,1.0,1,3.2,3.0,
47W,22222261046.0,22111491075.0,22111230040.0,1.0,1,3.2,,
47W,22222271069.0,22111351026.0,22111230138.0,1.0,1,3.2,1.0,
47W,22222271008.0,22111351026.0,22111230138.0,1.0,1,3.2,1.0,
47W,22222271034.0,22111351026.0,22111230138.0,1.0,1,3.2,1.0,
47W,22222271054.0,22111351026.0,22111230138.0,1.0,1,3.2,1.0,
47W,22222271039.0,22111351026.0,22111230138.0,1.0,1,3.2,1.0,
47W,22222271016.0,22111351026.0,22111230138.0,1.0,1,3.2,1.0,
47W,22222271025.0,22111351026.0,22111230138.0,1.0,1,3.2,1.0,
47W,22222271045.0,22111161116.0,22111230138.0,1.0,1,3.2,6.0,
47W,22222281037.0,22111081077.0,22111240040.0,1.0,1,3.5,5.0,
47W,22222281015.0,22111341055.0,22111240040.0,1.0,1,3.5,,
47W,22222281031.0,22111161104.0,22111240040.0,1.0,1,3.5,,
47W,22222281029.0,22111161104.0,22111240040.0,1.0,1,3.5,,
47W,22222281041.0,22111161104.0,22111240040.0,1.0,1,3.5,,
47W,22222281017.0,22111161104.0,22111240040.0,1.0,1,3.5,,
47W,22222281027.0,22111051013.0,22111240040.0,1.0,1,3.5,2.0,
47W,22222291050.0,22111231053.0,22111260071.0,1.0,1,4.7,2.0,
47W,22222301038.0,22111081038.0,22111260110.0,1.0,1,4.7,4.0,
47W,22222301042.0,22111081038.0,22111260110.0,1.0,1,4.7,4.0,
47W,22222301002.0,22111051009.0,22111260110.0,1.0,1,4.7,5.0,
47W,22222301044.0,22111051009.0,22111260110.0,1.0,1,4.7,5.0,
47W,22222301016.0,22111491029.0,22111260110.0,1.0,1,4.7,,
47W,22222301057.0,22111121064.0,22111260110.0,1.0,1,4.7,5.0,
47W,22222301048.0,22111491029.0,22111260110.0,1.0,1,4.7,,
47W,22222301031.0,22111121064.0,22111260110.0,1.0,1,4.7,5.0,
47W,22222311058.0,22111331054.0,22111300011.0,1.0,1,2.8,4.0,
47W,22222311001.0,22111081035.0,22111300011.0,1.0,1,2.8,5.0,
47W,22222311007.0,22111081035.0,22111300011.0,1.0,1,2.8,5.0,
47W,22222311033.0,22111081035.0,22111300011.0,1.0,1,2.8,5.0,
47W,22222311039.0,22111331054.0,22111300011.0,1.0,1,2.8,4.0,
47W,22222311008.0,22111331054.0,22111300011.0,1.0,1,2.8,4.0,
47W,22222311074.0,22111231007.0,22111300011.0,1.0,1,2.8,5.0,
47W,22222311065.0,22111231007.0,22111300011.0,1.0,1,2.8,5.0,
47W,22222311047.0,22111391051.0,22111300011.0,1.0,1,2.8,5.0,
47W,22222311073.0,22111391051.0,22111300011.0,1.0,1,2.8,5.0,
47W,22222311006.0,22111391051.0,22111300011.0,1.0,1,2.8,5.0,
47W,22222311070.0,22111391051.0,22111300011.0,1.0,1,2.8,5.0,
47W,22222311045.0,22111391051.0,22111300011.0,1.0,1,2.8,5.0,
47W,22222311027.0,22111041081.0,22111300011.0,1.0,1,2.8,1.0,
47W,22222321005.0,22111391046.0,22111310029.0,1.0,1,3.3,4.0,
47W,22222321029.0,22111391046.0,22111310029.0,1.0,1,3.3,4.0,
47W,22222321015.0,22111161049.0,22111310029.0,1.0,1,3.3,5.0,
47W,22222321001.0,22111161049.0,22111310029.0,1.0,1,3.3,5.0,
47W,22222321024.0,22111161049.0,22111310029.0,1.0,1,3.3,5.0,
47W,22222321027.0,22111161049.0,22111310029.0,1.0,1,3.3,5.0,
47W,22222321050.0,22111121045.0,22111310029.0,1.0,1,3.3,5.0,
47W,22222321085.0,22111121045.0,22111310029.0,1.0,1,3.3,5.0,
47W,22222321049.0,22111121045.0,22111310029.0,1.0,1,3.3,5.0,
47W,22222321071.0,22111121045.0,22111310029.0,1.0,1,3.3,5.0,
47W,22222321031.0,22111041067.0,22111310029.0,1.0,1,3.3,5.0,
47W,22222321061.0,22111041067.0,22111310029.0,1.0,1,3.3,5.0,
47W,22222321006.0,22111331021.0,22111310029.0,1.0,1,3.3,5.0,
47W,22222331012.0,22111281058.0,22111310055.0,1.0,1,3.3,5.0,
47W,22222331055.0,22111281058.0,22111310055.0,1.0,1,3.3,5.0,
47W,22222331065.0,22111081022.0,22111310055.0,1.0,1,3.3,2.0,
47W,22222331017.0,22111121037.0,22111310055.0,1.0,1,3.3,4.0,
47W,22222331059.0,22111121037.0,22111310055.0,1.0,1,3.3,4.0,
47W,22222341018.0,22111281053.0,22111310085.0,1.0,1,3.3,,
47W,22222341011.0,22111281053.0,22111310085.0,1.0,1,3.3,,
47W,22222341060.0,22111161004.0,22111310085.0,1.0,1,3.3,6.0,
47W,22222341042.0,22111161004.0,22111310085.0,1.0,1,3.3,6.0,
47W,22222341019.0,22111161004.0,22111310085.0,1.0,1,3.3,6.0,
47W,22222341012.0,22111161004.0,22111310085.0,1.0,1,3.3,6.0,
47W,22222341024.0,22111041039.0,22111310085.0,1.0,1,3.3,,
47W,22222341032.0,22111041039.0,22111310085.0,1.0,1,3.3,,
47W,22222351017.0,22111121019.0,22111320112.0,1.0,1,3.9,5.0,
47W,22222351020.0,22111121019.0,22111320112.0,1.0,1,3.9,5.0,
47W,22222351050.0,22111121019.0,22111320112.0,1.0,1,3.9,5.0,
47W,22222351075.0,22111121019.0,22111320112.0,1.0,1,3.9,5.0,
47W,22222351018.0,22111321125.0,22111320112.0,1.0,1,3.9,3.0,
47W,22222351063.0,22111321125.0,22111320112.0,1.0,1,3.9,3.0,
47W,22222351045.0,22111321125.0,22111320112.0,1.0,1,3.9,3.0,
47W,22222351005.0,22111321125.0,22111320112.0,1.0,1,3.9,3.0,
47W,22222351071.0,22111221054.0,22111320112.0,1.0,1,3.9,6.0,
47W,22222351034.0,22111221054.0,22111320112.0,1.0,1,3.9,6.0,
47W,22222351060.0,22111221054.0,22111320112.0,1.0,1,3.9,6.0,
47W,22222351041.0,22111151158.0,22111320112.0,1.0,1,3.9,,
47W,22222351013.0,22111151158.0,22111320112.0,1.0,1,3.9,,
47W,22222351054.0,22111151158.0,22111320112.0,1.0,1,3.9,,
47W,22222351047.0,22111041027.0,22111320112.0,1.0,1,3.9,5.0,
47W,22222351006.0,22111081001.0,22111320112.0,1.0,1,3.9,2.0,
47W,22222351080.0,22111041027.0,22111320112.0,1.0,1,3.9,5.0,
47W,22222351064.0,22111081001.0,22111320112.0,1.0,1,3.9,2.0,
47W,22222351043.0,22111081001.0,22111320112.0,1.0,1,3.9,2.0,
47W,22222351007.0,22111081001.0,22111320112.0,1.0,1,3.9,2.0,
47W,22222351056.0,22111081001.0,22111320112.0,1.0,1,3.9,2.0,
47W,22222351037.0,22111041027.0,22111320112.0,1.0,1,3.9,5.0,
47W,22222351023.0,22111081001.0,22111320112.0,1.0,1,3.9,2.0,
47W,22222351028.0,22111481051.0,22111320112.0,1.0,1,3.9,,
47W,22222351001.0,22111481051.0,22111320112.0,1.0,1,3.9,,
47W,22222361033.0,22111281027.0,22111330050.0,1.0,1,4.3,5.0,
47W,22222361052.0,22111281027.0,22111330050.0,1.0,1,4.3,5.0,
47W,22222361030.0,22111281027.0,22111330050.0,1.0,1,4.3,5.0,
47W,22222361007.0,22111221033.0,22111330050.0,1.0,1,4.3,5.0,
47W,22222361026.0,22111481050.0,22111330050.0,1.0,1,4.3,1.0,
47W,22222361063.0,22111481050.0,22111330050.0,1.0,1,4.3,1.0,
47W,22222361061.0,22111121018.0,22111330050.0,1.0,1,4.3,,
47W,22222361010.0,22111121018.0,22111330050.0,1.0,1,4.3,,
47W,22222361062.0,22111121018.0,22111330050.0,1.0,1,4.3,,
47W,22222361013.0,22111041007.0,22111330050.0,1.0,1,4.3,,
47W,22222371046.0,22111281026.0,22111330071.0,1.0,1,4.3,4.0,
47W,22222371044.0,22111221024.0,22111330071.0,1.0,1,4.3,6.0,
47W,22222371042.0,22111221024.0,22111330071.0,1.0,1,4.3,6.0,
47W,22222371019.0,22111071105.0,22111330071.0,1.0,1,4.3,,
47W,22222371035.0,22111071105.0,22111330071.0,1.0,1,4.3,,
47W,22222381061.0,22111111105.0,22111340073.0,1.0,1,,6.0,
47W,22222381030.0,22111111105.0,22111340073.0,1.0,1,,6.0,
47W,22222381053.0,22111151081.0,22111340073.0,1.0,1,,3.0,
47W,22222381038.0,22111151081.0,22111340073.0,1.0,1,,3.0,
47W,22222381040.0,22111151081.0,22111340073.0,1.0,1,,3.0,
47W,22222381021.0,22111151081.0,22111340073.0,1.0,1,,3.0,
47W,22222391024.0,22111071094.0,22111370006.0,1.0,1,4.4,3.0,
47W,22222391035.0,22111071094.0,22111370006.0,1.0,1,4.4,3.0,
47W,22222391014.0,22111071094.0,22111370006.0,1.0,1,4.4,3.0,
47W,22222391041.0,22111071094.0,22111370006.0,1.0,1,4.4,3.0,
47W,22222391036.0,22111071094.0,22111370006.0,1.0,1,4.4,3.0,
47W,22222391017.0,22111071094.0,22111370006.0,1.0,1,4.4,3.0,
47W,22222391054.0,22111151080.0,22111370006.0,1.0,1,4.4,6.0,
47W,22222391019.0,22111271115.0,22111370006.0,1.0,1,4.4,2.0,
47W,22222391050.0,22111271115.0,22111370006.0,1.0,1,4.4,2.0,
47W,22222391022.0,22111271115.0,22111370006.0,1.0,1,4.4,2.0,
47W,22222391034.0,22111271115.0,22111370006.0,1.0,1,4.4,2.0,
47W,22222391053.0,22111031038.0,22111370006.0,1.0,1,4.4,1.0,
47W,22222391013.0,22111031038.0,22111370006.0,1.0,1,4.4,1.0,
47W,22222401048.0,22111271103.0,22111370007.0,1.0,1,4.4,4.0,
47W,22222401011.0,22111271103.0,22111370007.0,1.0,1,4.4,4.0,
47W,22222401030.0,22111271103.0,22111370007.0,1.0,1,4.4,4.0,
47W,22222401034.0,22111151077.0,22111370007.0,1.0,1,4.4,,
47W,22222401032.0,22111151077.0,22111370007.0,1.0,1,4.4,,
47W,22222401026.0,22111151077.0,22111370007.0,1.0,1,4.4,,
47W,22222401052.0,22111071088.0,22111370007.0,1.0,1,4.4,,
47W,22222401067.0,22111071088.0,22111370007.0,1.0,1,4.4,,
47W,22222401010.0,22111071088.0,22111370007.0,1.0,1,4.4,,
47W,22222411021.0,22111111090.0,22111380015.0,1.0,1,3.1,3.0,
47W,22222411024.0,22111111090.0,22111380015.0,1.0,1,3.1,3.0,
47W,22222411033.0,22111321073.0,22111380015.0,1.0,1,3.1,,
47W,22222411040.0,22111321073.0,22111380015.0,1.0,1,3.1,,
47W,22222411009.0,22111321073.0,22111380015.0,1.0,1,3.1,,
